audio_fileNames,label_fileNames,acoustic_scene_label,events_label_list
restaurant8_upshift_9.wav,restaurant8_upshift_9.jams,restaurant,"['chairsmoving', 'laughter', 'speech', 'cooking', 'laughter', 'doorclose', 'chairsmoving', 'laughter', 'speech', 'chairsmoving']"
restaurant9_0.wav,restaurant9_0.jams,restaurant,"['speech', 'cooking', 'doorclose', 'chairsmoving', 'chairsmoving', 'footsteps', 'speech', 'doorclose', 'speech', 'laughter', 'doorclose', 'cooking', 'doorclose']"
restaurant9_1.wav,restaurant9_1.jams,restaurant,['chairsmoving']
restaurant9_2.wav,restaurant9_2.jams,restaurant,"['chairsmoving', 'doorclose', 'chairsmoving', 'chairsmoving', 'footsteps', 'doorclose', 'laughter', 'doorclose', 'cooking', 'chairsmoving', 'laughter', 'cooking', 'footsteps', 'laughter', 'chairsmoving', 'cooking', 'laughter', 'footsteps', 'doorclose']"
restaurant9_3.wav,restaurant9_3.jams,restaurant,"['footsteps', 'cooking', 'chairsmoving', 'laughter', 'chairsmoving', 'cooking', 'chairsmoving', 'chairsmoving', 'laughter', 'footsteps', 'chairsmoving', 'laughter', 'chairsmoving', 'laughter', 'chairsmoving', 'speech']"
restaurant9_4.wav,restaurant9_4.jams,restaurant,"['cooking', 'chairsmoving', 'speech', 'doorclose', 'laughter', 'chairsmoving', 'chairsmoving', 'footsteps', 'cooking', 'cooking', 'footsteps', 'chairsmoving', 'cooking', 'laughter', 'speech', 'speech', 'chairsmoving', 'laughter']"
restaurant9_5.wav,restaurant9_5.jams,restaurant,"['laughter', 'footsteps', 'cooking', 'speech', 'speech', 'cooking', 'speech', 'doorclose', 'chairsmoving', 'cooking', 'speech', 'chairsmoving']"
restaurant9_6.wav,restaurant9_6.jams,restaurant,"['footsteps', 'footsteps', 'cooking', 'doorclose', 'doorclose', 'laughter', 'laughter', 'cooking', 'cooking', 'footsteps', 'doorclose', 'speech', 'speech']"
restaurant9_7.wav,restaurant9_7.jams,restaurant,"['cooking', 'chairsmoving', 'laughter', 'cooking', 'footsteps', 'chairsmoving', 'laughter', 'doorclose', 'cooking']"
restaurant9_8.wav,restaurant9_8.jams,restaurant,"['footsteps', 'chairsmoving', 'speech', 'speech', 'footsteps', 'speech', 'footsteps', 'cooking', 'chairsmoving', 'cooking', 'laughter', 'laughter', 'doorclose', 'footsteps', 'cooking', 'cooking', 'laughter', 'laughter', 'footsteps']"
restaurant9_9.wav,restaurant9_9.jams,restaurant,"['laughter', 'speech', 'speech', 'footsteps', 'speech', 'speech', 'chairsmoving', 'footsteps', 'chairsmoving', 'chairsmoving']"
restaurant9_downshift_0.wav,restaurant9_downshift_0.jams,restaurant,"['speech', 'cooking', 'doorclose', 'chairsmoving', 'chairsmoving', 'footsteps', 'speech', 'doorclose', 'speech', 'laughter', 'doorclose', 'cooking', 'doorclose']"
restaurant9_downshift_1.wav,restaurant9_downshift_1.jams,restaurant,['chairsmoving']
restaurant9_downshift_2.wav,restaurant9_downshift_2.jams,restaurant,"['chairsmoving', 'doorclose', 'chairsmoving', 'chairsmoving', 'footsteps', 'doorclose', 'laughter', 'doorclose', 'cooking', 'chairsmoving', 'laughter', 'cooking', 'footsteps', 'laughter', 'chairsmoving', 'cooking', 'laughter', 'footsteps', 'doorclose']"
restaurant9_downshift_3.wav,restaurant9_downshift_3.jams,restaurant,"['footsteps', 'cooking', 'chairsmoving', 'laughter', 'chairsmoving', 'cooking', 'chairsmoving', 'chairsmoving', 'laughter', 'footsteps', 'chairsmoving', 'laughter', 'chairsmoving', 'laughter', 'chairsmoving', 'speech']"
restaurant9_downshift_4.wav,restaurant9_downshift_4.jams,restaurant,"['cooking', 'chairsmoving', 'speech', 'doorclose', 'laughter', 'chairsmoving', 'chairsmoving', 'footsteps', 'cooking', 'cooking', 'footsteps', 'chairsmoving', 'cooking', 'laughter', 'speech', 'speech', 'chairsmoving', 'laughter']"
restaurant9_downshift_5.wav,restaurant9_downshift_5.jams,restaurant,"['laughter', 'footsteps', 'cooking', 'speech', 'speech', 'cooking', 'speech', 'doorclose', 'chairsmoving', 'cooking', 'speech', 'chairsmoving']"
restaurant9_downshift_6.wav,restaurant9_downshift_6.jams,restaurant,"['footsteps', 'footsteps', 'cooking', 'doorclose', 'doorclose', 'laughter', 'laughter', 'cooking', 'cooking', 'footsteps', 'doorclose', 'speech', 'speech']"
restaurant9_downshift_7.wav,restaurant9_downshift_7.jams,restaurant,"['cooking', 'chairsmoving', 'laughter', 'cooking', 'footsteps', 'chairsmoving', 'laughter', 'doorclose', 'cooking']"
restaurant9_downshift_8.wav,restaurant9_downshift_8.jams,restaurant,"['footsteps', 'chairsmoving', 'speech', 'speech', 'footsteps', 'speech', 'footsteps', 'cooking', 'chairsmoving', 'cooking', 'laughter', 'laughter', 'doorclose', 'footsteps', 'cooking', 'cooking', 'laughter', 'laughter', 'footsteps']"
restaurant9_downshift_9.wav,restaurant9_downshift_9.jams,restaurant,"['laughter', 'speech', 'speech', 'footsteps', 'speech', 'speech', 'chairsmoving', 'footsteps', 'chairsmoving', 'chairsmoving']"
restaurant9_upshift_0.wav,restaurant9_upshift_0.jams,restaurant,"['speech', 'cooking', 'doorclose', 'chairsmoving', 'chairsmoving', 'footsteps', 'speech', 'doorclose', 'speech', 'laughter', 'doorclose', 'cooking', 'doorclose']"
restaurant9_upshift_1.wav,restaurant9_upshift_1.jams,restaurant,['chairsmoving']
restaurant9_upshift_2.wav,restaurant9_upshift_2.jams,restaurant,"['chairsmoving', 'doorclose', 'chairsmoving', 'chairsmoving', 'footsteps', 'doorclose', 'laughter', 'doorclose', 'cooking', 'chairsmoving', 'laughter', 'cooking', 'footsteps', 'laughter', 'chairsmoving', 'cooking', 'laughter', 'footsteps', 'doorclose']"
restaurant9_upshift_3.wav,restaurant9_upshift_3.jams,restaurant,"['footsteps', 'cooking', 'chairsmoving', 'laughter', 'chairsmoving', 'cooking', 'chairsmoving', 'chairsmoving', 'laughter', 'footsteps', 'chairsmoving', 'laughter', 'chairsmoving', 'laughter', 'chairsmoving', 'speech']"
restaurant9_upshift_4.wav,restaurant9_upshift_4.jams,restaurant,"['cooking', 'chairsmoving', 'speech', 'doorclose', 'laughter', 'chairsmoving', 'chairsmoving', 'footsteps', 'cooking', 'cooking', 'footsteps', 'chairsmoving', 'cooking', 'laughter', 'speech', 'speech', 'chairsmoving', 'laughter']"
restaurant9_upshift_5.wav,restaurant9_upshift_5.jams,restaurant,"['laughter', 'footsteps', 'cooking', 'speech', 'speech', 'cooking', 'speech', 'doorclose', 'chairsmoving', 'cooking', 'speech', 'chairsmoving']"
restaurant9_upshift_6.wav,restaurant9_upshift_6.jams,restaurant,"['footsteps', 'footsteps', 'cooking', 'doorclose', 'doorclose', 'laughter', 'laughter', 'cooking', 'cooking', 'footsteps', 'doorclose', 'speech', 'speech']"
restaurant9_upshift_7.wav,restaurant9_upshift_7.jams,restaurant,"['cooking', 'chairsmoving', 'laughter', 'cooking', 'footsteps', 'chairsmoving', 'laughter', 'doorclose', 'cooking']"
restaurant9_upshift_8.wav,restaurant9_upshift_8.jams,restaurant,"['footsteps', 'chairsmoving', 'speech', 'speech', 'footsteps', 'speech', 'footsteps', 'cooking', 'chairsmoving', 'cooking', 'laughter', 'laughter', 'doorclose', 'footsteps', 'cooking', 'cooking', 'laughter', 'laughter', 'footsteps']"
restaurant9_upshift_9.wav,restaurant9_upshift_9.jams,restaurant,"['laughter', 'speech', 'speech', 'footsteps', 'speech', 'speech', 'chairsmoving', 'footsteps', 'chairsmoving', 'chairsmoving']"
supermarket10_0.wav,supermarket10_0.jams,supermarket,"['checkoutbeeps', 'trolley', 'money', 'footsteps', 'trolley', 'switch', 'trolley', 'footsteps', 'footsteps', 'footsteps']"
supermarket10_1.wav,supermarket10_1.jams,supermarket,['footsteps']
supermarket10_2.wav,supermarket10_2.jams,supermarket,"['footsteps', 'bagrustle', 'switch', 'trolley', 'switch', 'footsteps', 'switch', 'switch', 'checkoutbeeps', 'checkoutbeeps', 'checkoutbeeps', 'money', 'bagrustle']"
supermarket10_3.wav,supermarket10_3.jams,supermarket,"['trolley', 'bagrustle', 'footsteps', 'switch', 'money', 'checkoutbeeps', 'bagrustle', 'checkoutbeeps', 'bagrustle', 'bagrustle']"
supermarket10_4.wav,supermarket10_4.jams,supermarket,"['money', 'bagrustle', 'trolley', 'trolley', 'trolley', 'bagrustle', 'trolley', 'money', 'money', 'bagrustle', 'trolley', 'trolley', 'money', 'trolley', 'trolley']"
supermarket10_5.wav,supermarket10_5.jams,supermarket,"['bagrustle', 'switch', 'trolley', 'checkoutbeeps', 'footsteps', 'trolley', 'trolley', 'footsteps', 'bagrustle', 'trolley', 'footsteps']"
supermarket10_6.wav,supermarket10_6.jams,supermarket,"['checkoutbeeps', 'money', 'money', 'trolley', 'trolley', 'bagrustle', 'footsteps', 'money', 'trolley']"
supermarket10_7.wav,supermarket10_7.jams,supermarket,"['bagrustle', 'switch', 'switch', 'trolley', 'trolley', 'switch', 'switch', 'money', 'bagrustle', 'bagrustle', 'checkoutbeeps', 'bagrustle', 'money', 'footsteps', 'trolley', 'money', 'footsteps', 'checkoutbeeps', 'money']"
supermarket10_8.wav,supermarket10_8.jams,supermarket,"['checkoutbeeps', 'checkoutbeeps', 'switch', 'footsteps', 'bagrustle', 'switch', 'money', 'footsteps', 'trolley']"
supermarket10_9.wav,supermarket10_9.jams,supermarket,"['trolley', 'money', 'money', 'bagrustle', 'bagrustle']"
supermarket10_downshift_0.wav,supermarket10_downshift_0.jams,supermarket,"['checkoutbeeps', 'trolley', 'money', 'footsteps', 'trolley', 'switch', 'trolley', 'footsteps', 'footsteps', 'footsteps']"
supermarket10_downshift_1.wav,supermarket10_downshift_1.jams,supermarket,['footsteps']
supermarket10_downshift_2.wav,supermarket10_downshift_2.jams,supermarket,"['footsteps', 'bagrustle', 'switch', 'trolley', 'switch', 'footsteps', 'switch', 'switch', 'checkoutbeeps', 'checkoutbeeps', 'checkoutbeeps', 'money', 'bagrustle']"
supermarket10_downshift_3.wav,supermarket10_downshift_3.jams,supermarket,"['trolley', 'bagrustle', 'footsteps', 'switch', 'money', 'checkoutbeeps', 'bagrustle', 'checkoutbeeps', 'bagrustle', 'bagrustle']"
supermarket10_downshift_4.wav,supermarket10_downshift_4.jams,supermarket,"['money', 'bagrustle', 'trolley', 'trolley', 'trolley', 'bagrustle', 'trolley', 'money', 'money', 'bagrustle', 'trolley', 'trolley', 'money', 'trolley', 'trolley']"
supermarket10_downshift_5.wav,supermarket10_downshift_5.jams,supermarket,"['bagrustle', 'switch', 'trolley', 'checkoutbeeps', 'footsteps', 'trolley', 'trolley', 'footsteps', 'bagrustle', 'trolley', 'footsteps']"
supermarket10_downshift_6.wav,supermarket10_downshift_6.jams,supermarket,"['checkoutbeeps', 'money', 'money', 'trolley', 'trolley', 'bagrustle', 'footsteps', 'money', 'trolley']"
supermarket10_downshift_7.wav,supermarket10_downshift_7.jams,supermarket,"['bagrustle', 'switch', 'switch', 'trolley', 'trolley', 'switch', 'switch', 'money', 'bagrustle', 'bagrustle', 'checkoutbeeps', 'bagrustle', 'money', 'footsteps', 'trolley', 'money', 'footsteps', 'checkoutbeeps', 'money']"
supermarket10_downshift_8.wav,supermarket10_downshift_8.jams,supermarket,"['checkoutbeeps', 'checkoutbeeps', 'switch', 'footsteps', 'bagrustle', 'switch', 'money', 'footsteps', 'trolley']"
supermarket10_downshift_9.wav,supermarket10_downshift_9.jams,supermarket,"['trolley', 'money', 'money', 'bagrustle', 'bagrustle']"
supermarket10_upshift_0.wav,supermarket10_upshift_0.jams,supermarket,"['checkoutbeeps', 'trolley', 'money', 'footsteps', 'trolley', 'switch', 'trolley', 'footsteps', 'footsteps', 'footsteps']"
supermarket10_upshift_1.wav,supermarket10_upshift_1.jams,supermarket,['footsteps']
supermarket10_upshift_2.wav,supermarket10_upshift_2.jams,supermarket,"['footsteps', 'bagrustle', 'switch', 'trolley', 'switch', 'footsteps', 'switch', 'switch', 'checkoutbeeps', 'checkoutbeeps', 'checkoutbeeps', 'money', 'bagrustle']"
supermarket10_upshift_3.wav,supermarket10_upshift_3.jams,supermarket,"['trolley', 'bagrustle', 'footsteps', 'switch', 'money', 'checkoutbeeps', 'bagrustle', 'checkoutbeeps', 'bagrustle', 'bagrustle']"
supermarket10_upshift_4.wav,supermarket10_upshift_4.jams,supermarket,"['money', 'bagrustle', 'trolley', 'trolley', 'trolley', 'bagrustle', 'trolley', 'money', 'money', 'bagrustle', 'trolley', 'trolley', 'money', 'trolley', 'trolley']"
supermarket10_upshift_5.wav,supermarket10_upshift_5.jams,supermarket,"['bagrustle', 'switch', 'trolley', 'checkoutbeeps', 'footsteps', 'trolley', 'trolley', 'footsteps', 'bagrustle', 'trolley', 'footsteps']"
supermarket10_upshift_6.wav,supermarket10_upshift_6.jams,supermarket,"['checkoutbeeps', 'money', 'money', 'trolley', 'trolley', 'bagrustle', 'footsteps', 'money', 'trolley']"
supermarket10_upshift_7.wav,supermarket10_upshift_7.jams,supermarket,"['bagrustle', 'switch', 'switch', 'trolley', 'trolley', 'switch', 'switch', 'money', 'bagrustle', 'bagrustle', 'checkoutbeeps', 'bagrustle', 'money', 'footsteps', 'trolley', 'money', 'footsteps', 'checkoutbeeps', 'money']"
supermarket10_upshift_8.wav,supermarket10_upshift_8.jams,supermarket,"['checkoutbeeps', 'checkoutbeeps', 'switch', 'footsteps', 'bagrustle', 'switch', 'money', 'footsteps', 'trolley']"
supermarket10_upshift_9.wav,supermarket10_upshift_9.jams,supermarket,"['trolley', 'money', 'money', 'bagrustle', 'bagrustle']"
supermarket1_0.wav,supermarket1_0.jams,supermarket,"['footsteps', 'footsteps', 'money']"
supermarket1_1.wav,supermarket1_1.jams,supermarket,"['money', 'switch', 'money', 'switch', 'trolley', 'bagrustle', 'bagrustle', 'trolley', 'bagrustle', 'money', 'trolley', 'checkoutbeeps', 'money']"
supermarket1_2.wav,supermarket1_2.jams,supermarket,"['trolley', 'bagrustle', 'checkoutbeeps', 'footsteps', 'checkoutbeeps', 'bagrustle', 'checkoutbeeps', 'switch', 'trolley', 'footsteps', 'money', 'switch', 'bagrustle', 'footsteps', 'bagrustle']"
supermarket1_3.wav,supermarket1_3.jams,supermarket,"['switch', 'footsteps']"
supermarket1_4.wav,supermarket1_4.jams,supermarket,"['footsteps', 'switch', 'switch', 'checkoutbeeps', 'trolley', 'bagrustle']"
supermarket1_5.wav,supermarket1_5.jams,supermarket,"['footsteps', 'money', 'money', 'money', 'footsteps', 'bagrustle', 'bagrustle', 'switch', 'money', 'money', 'switch', 'checkoutbeeps', 'switch', 'money', 'bagrustle']"
supermarket1_6.wav,supermarket1_6.jams,supermarket,"['bagrustle', 'footsteps', 'bagrustle', 'money', 'switch', 'trolley', 'trolley']"
supermarket1_7.wav,supermarket1_7.jams,supermarket,"['trolley', 'bagrustle', 'switch', 'checkoutbeeps', 'money', 'checkoutbeeps']"
supermarket1_8.wav,supermarket1_8.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'bagrustle', 'money', 'switch', 'checkoutbeeps', 'bagrustle', 'footsteps']"
supermarket1_9.wav,supermarket1_9.jams,supermarket,"['footsteps', 'money', 'bagrustle', 'trolley', 'checkoutbeeps']"
supermarket1_downshift_0.wav,supermarket1_downshift_0.jams,supermarket,"['footsteps', 'footsteps', 'money']"
supermarket1_downshift_1.wav,supermarket1_downshift_1.jams,supermarket,"['money', 'switch', 'money', 'switch', 'trolley', 'bagrustle', 'bagrustle', 'trolley', 'bagrustle', 'money', 'trolley', 'checkoutbeeps', 'money']"
supermarket1_downshift_2.wav,supermarket1_downshift_2.jams,supermarket,"['trolley', 'bagrustle', 'checkoutbeeps', 'footsteps', 'checkoutbeeps', 'bagrustle', 'checkoutbeeps', 'switch', 'trolley', 'footsteps', 'money', 'switch', 'bagrustle', 'footsteps', 'bagrustle']"
supermarket1_downshift_3.wav,supermarket1_downshift_3.jams,supermarket,"['switch', 'footsteps']"
supermarket1_downshift_4.wav,supermarket1_downshift_4.jams,supermarket,"['footsteps', 'switch', 'switch', 'checkoutbeeps', 'trolley', 'bagrustle']"
supermarket1_downshift_5.wav,supermarket1_downshift_5.jams,supermarket,"['footsteps', 'money', 'money', 'money', 'footsteps', 'bagrustle', 'bagrustle', 'switch', 'money', 'money', 'switch', 'checkoutbeeps', 'switch', 'money', 'bagrustle']"
supermarket1_downshift_6.wav,supermarket1_downshift_6.jams,supermarket,"['bagrustle', 'footsteps', 'bagrustle', 'money', 'switch', 'trolley', 'trolley']"
supermarket1_downshift_7.wav,supermarket1_downshift_7.jams,supermarket,"['trolley', 'bagrustle', 'switch', 'checkoutbeeps', 'money', 'checkoutbeeps']"
supermarket1_downshift_8.wav,supermarket1_downshift_8.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'bagrustle', 'money', 'switch', 'checkoutbeeps', 'bagrustle', 'footsteps']"
supermarket1_downshift_9.wav,supermarket1_downshift_9.jams,supermarket,"['footsteps', 'money', 'bagrustle', 'trolley', 'checkoutbeeps']"
supermarket1_upshift_0.wav,supermarket1_upshift_0.jams,supermarket,"['footsteps', 'footsteps', 'money']"
supermarket1_upshift_1.wav,supermarket1_upshift_1.jams,supermarket,"['money', 'switch', 'money', 'switch', 'trolley', 'bagrustle', 'bagrustle', 'trolley', 'bagrustle', 'money', 'trolley', 'checkoutbeeps', 'money']"
supermarket1_upshift_2.wav,supermarket1_upshift_2.jams,supermarket,"['trolley', 'bagrustle', 'checkoutbeeps', 'footsteps', 'checkoutbeeps', 'bagrustle', 'checkoutbeeps', 'switch', 'trolley', 'footsteps', 'money', 'switch', 'bagrustle', 'footsteps', 'bagrustle']"
supermarket1_upshift_3.wav,supermarket1_upshift_3.jams,supermarket,"['switch', 'footsteps']"
supermarket1_upshift_4.wav,supermarket1_upshift_4.jams,supermarket,"['footsteps', 'switch', 'switch', 'checkoutbeeps', 'trolley', 'bagrustle']"
supermarket1_upshift_5.wav,supermarket1_upshift_5.jams,supermarket,"['footsteps', 'money', 'money', 'money', 'footsteps', 'bagrustle', 'bagrustle', 'switch', 'money', 'money', 'switch', 'checkoutbeeps', 'switch', 'money', 'bagrustle']"
supermarket1_upshift_6.wav,supermarket1_upshift_6.jams,supermarket,"['bagrustle', 'footsteps', 'bagrustle', 'money', 'switch', 'trolley', 'trolley']"
supermarket1_upshift_7.wav,supermarket1_upshift_7.jams,supermarket,"['trolley', 'bagrustle', 'switch', 'checkoutbeeps', 'money', 'checkoutbeeps']"
supermarket1_upshift_8.wav,supermarket1_upshift_8.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'bagrustle', 'money', 'switch', 'checkoutbeeps', 'bagrustle', 'footsteps']"
supermarket1_upshift_9.wav,supermarket1_upshift_9.jams,supermarket,"['footsteps', 'money', 'bagrustle', 'trolley', 'checkoutbeeps']"
supermarket2_0.wav,supermarket2_0.jams,supermarket,"['footsteps', 'bagrustle', 'money', 'switch', 'money', 'money', 'money', 'bagrustle', 'bagrustle', 'money', 'money', 'footsteps', 'bagrustle', 'switch', 'bagrustle', 'checkoutbeeps', 'bagrustle']"
supermarket2_1.wav,supermarket2_1.jams,supermarket,"['money', 'money']"
supermarket2_2.wav,supermarket2_2.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'switch', 'money', 'trolley', 'bagrustle', 'switch', 'switch', 'footsteps', 'money', 'trolley', 'footsteps', 'bagrustle', 'checkoutbeeps', 'trolley', 'footsteps']"
supermarket2_3.wav,supermarket2_3.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'switch', 'footsteps', 'money', 'checkoutbeeps', 'money', 'money', 'checkoutbeeps', 'checkoutbeeps', 'trolley', 'trolley', 'money', 'bagrustle', 'switch', 'trolley', 'footsteps', 'money']"
supermarket2_4.wav,supermarket2_4.jams,supermarket,"['footsteps', 'trolley', 'checkoutbeeps', 'switch']"
supermarket2_5.wav,supermarket2_5.jams,supermarket,"['bagrustle', 'footsteps', 'footsteps', 'money', 'money']"
supermarket2_6.wav,supermarket2_6.jams,supermarket,"['switch', 'bagrustle', 'bagrustle', 'money', 'trolley']"
supermarket2_7.wav,supermarket2_7.jams,supermarket,"['money', 'money', 'money', 'footsteps', 'money', 'footsteps', 'trolley', 'footsteps', 'bagrustle', 'footsteps', 'checkoutbeeps', 'switch', 'checkoutbeeps', 'switch', 'footsteps', 'checkoutbeeps', 'bagrustle', 'switch', 'switch', 'footsteps']"
supermarket2_8.wav,supermarket2_8.jams,supermarket,"['footsteps', 'checkoutbeeps', 'checkoutbeeps', 'money', 'switch', 'money', 'checkoutbeeps', 'trolley', 'bagrustle']"
supermarket2_9.wav,supermarket2_9.jams,supermarket,"['trolley', 'switch', 'switch']"
supermarket2_downshift_0.wav,supermarket2_downshift_0.jams,supermarket,"['footsteps', 'bagrustle', 'money', 'switch', 'money', 'money', 'money', 'bagrustle', 'bagrustle', 'money', 'money', 'footsteps', 'bagrustle', 'switch', 'bagrustle', 'checkoutbeeps', 'bagrustle']"
supermarket2_downshift_1.wav,supermarket2_downshift_1.jams,supermarket,"['money', 'money']"
supermarket2_downshift_2.wav,supermarket2_downshift_2.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'switch', 'money', 'trolley', 'bagrustle', 'switch', 'switch', 'footsteps', 'money', 'trolley', 'footsteps', 'bagrustle', 'checkoutbeeps', 'trolley', 'footsteps']"
supermarket2_downshift_3.wav,supermarket2_downshift_3.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'switch', 'footsteps', 'money', 'checkoutbeeps', 'money', 'money', 'checkoutbeeps', 'checkoutbeeps', 'trolley', 'trolley', 'money', 'bagrustle', 'switch', 'trolley', 'footsteps', 'money']"
supermarket2_downshift_4.wav,supermarket2_downshift_4.jams,supermarket,"['footsteps', 'trolley', 'checkoutbeeps', 'switch']"
supermarket2_downshift_5.wav,supermarket2_downshift_5.jams,supermarket,"['bagrustle', 'footsteps', 'footsteps', 'money', 'money']"
supermarket2_downshift_6.wav,supermarket2_downshift_6.jams,supermarket,"['switch', 'bagrustle', 'bagrustle', 'money', 'trolley']"
supermarket2_downshift_7.wav,supermarket2_downshift_7.jams,supermarket,"['money', 'money', 'money', 'footsteps', 'money', 'footsteps', 'trolley', 'footsteps', 'bagrustle', 'footsteps', 'checkoutbeeps', 'switch', 'checkoutbeeps', 'switch', 'footsteps', 'checkoutbeeps', 'bagrustle', 'switch', 'switch', 'footsteps']"
supermarket2_downshift_8.wav,supermarket2_downshift_8.jams,supermarket,"['footsteps', 'checkoutbeeps', 'checkoutbeeps', 'money', 'switch', 'money', 'checkoutbeeps', 'trolley', 'bagrustle']"
supermarket2_downshift_9.wav,supermarket2_downshift_9.jams,supermarket,"['trolley', 'switch', 'switch']"
supermarket2_upshift_0.wav,supermarket2_upshift_0.jams,supermarket,"['footsteps', 'bagrustle', 'money', 'switch', 'money', 'money', 'money', 'bagrustle', 'bagrustle', 'money', 'money', 'footsteps', 'bagrustle', 'switch', 'bagrustle', 'checkoutbeeps', 'bagrustle']"
supermarket2_upshift_1.wav,supermarket2_upshift_1.jams,supermarket,"['money', 'money']"
supermarket2_upshift_2.wav,supermarket2_upshift_2.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'switch', 'money', 'trolley', 'bagrustle', 'switch', 'switch', 'footsteps', 'money', 'trolley', 'footsteps', 'bagrustle', 'checkoutbeeps', 'trolley', 'footsteps']"
supermarket2_upshift_3.wav,supermarket2_upshift_3.jams,supermarket,"['bagrustle', 'checkoutbeeps', 'switch', 'footsteps', 'money', 'checkoutbeeps', 'money', 'money', 'checkoutbeeps', 'checkoutbeeps', 'trolley', 'trolley', 'money', 'bagrustle', 'switch', 'trolley', 'footsteps', 'money']"
supermarket2_upshift_4.wav,supermarket2_upshift_4.jams,supermarket,"['footsteps', 'trolley', 'checkoutbeeps', 'switch']"
supermarket2_upshift_5.wav,supermarket2_upshift_5.jams,supermarket,"['bagrustle', 'footsteps', 'footsteps', 'money', 'money']"
supermarket2_upshift_6.wav,supermarket2_upshift_6.jams,supermarket,"['switch', 'bagrustle', 'bagrustle', 'money', 'trolley']"
supermarket2_upshift_7.wav,supermarket2_upshift_7.jams,supermarket,"['money', 'money', 'money', 'footsteps', 'money', 'footsteps', 'trolley', 'footsteps', 'bagrustle', 'footsteps', 'checkoutbeeps', 'switch', 'checkoutbeeps', 'switch', 'footsteps', 'checkoutbeeps', 'bagrustle', 'switch', 'switch', 'footsteps']"
supermarket2_upshift_8.wav,supermarket2_upshift_8.jams,supermarket,"['footsteps', 'checkoutbeeps', 'checkoutbeeps', 'money', 'switch', 'money', 'checkoutbeeps', 'trolley', 'bagrustle']"
supermarket2_upshift_9.wav,supermarket2_upshift_9.jams,supermarket,"['trolley', 'switch', 'switch']"
supermarket3_0.wav,supermarket3_0.jams,supermarket,"['bagrustle', 'footsteps', 'bagrustle', 'switch', 'money', 'switch', 'switch', 'bagrustle', 'switch', 'footsteps', 'footsteps', 'money', 'bagrustle', 'bagrustle', 'trolley']"
supermarket3_1.wav,supermarket3_1.jams,supermarket,"['money', 'money', 'money', 'trolley', 'bagrustle', 'checkoutbeeps', 'switch', 'switch', 'switch', 'money', 'checkoutbeeps', 'money', 'checkoutbeeps', 'footsteps', 'footsteps']"
supermarket3_2.wav,supermarket3_2.jams,supermarket,"['checkoutbeeps', 'checkoutbeeps', 'switch', 'trolley', 'checkoutbeeps', 'footsteps', 'footsteps']"
supermarket3_3.wav,supermarket3_3.jams,supermarket,"['checkoutbeeps', 'checkoutbeeps', 'bagrustle', 'checkoutbeeps']"
supermarket3_4.wav,supermarket3_4.jams,supermarket,"['checkoutbeeps', 'money', 'trolley', 'checkoutbeeps', 'switch', 'trolley', 'switch', 'bagrustle', 'money', 'money', 'money', 'money']"
supermarket3_5.wav,supermarket3_5.jams,supermarket,"['bagrustle', 'trolley', 'switch', 'trolley', 'bagrustle', 'footsteps', 'money', 'checkoutbeeps', 'checkoutbeeps', 'footsteps', 'bagrustle', 'checkoutbeeps']"
supermarket3_6.wav,supermarket3_6.jams,supermarket,"['checkoutbeeps', 'money', 'switch', 'switch', 'checkoutbeeps', 'checkoutbeeps', 'bagrustle', 'footsteps', 'switch', 'bagrustle', 'trolley', 'checkoutbeeps', 'trolley', 'money', 'bagrustle', 'bagrustle', 'checkoutbeeps', 'switch']"
supermarket3_7.wav,supermarket3_7.jams,supermarket,"['footsteps', 'checkoutbeeps', 'switch', 'switch', 'switch', 'bagrustle', 'switch', 'switch']"
supermarket3_8.wav,supermarket3_8.jams,supermarket,"['footsteps', 'footsteps', 'switch', 'footsteps', 'footsteps', 'switch', 'bagrustle', 'footsteps', 'footsteps', 'switch', 'money', 'trolley', 'trolley', 'bagrustle', 'checkoutbeeps', 'checkoutbeeps', 'checkoutbeeps', 'switch']"
supermarket3_9.wav,supermarket3_9.jams,supermarket,"['money', 'bagrustle', 'money', 'checkoutbeeps', 'footsteps', 'footsteps', 'switch', 'trolley']"
supermarket3_downshift_0.wav,supermarket3_downshift_0.jams,supermarket,"['bagrustle', 'footsteps', 'bagrustle', 'switch', 'money', 'switch', 'switch', 'bagrustle', 'switch', 'footsteps', 'footsteps', 'money', 'bagrustle', 'bagrustle', 'trolley']"
supermarket3_downshift_1.wav,supermarket3_downshift_1.jams,supermarket,"['money', 'money', 'money', 'trolley', 'bagrustle', 'checkoutbeeps', 'switch', 'switch', 'switch', 'money', 'checkoutbeeps', 'money', 'checkoutbeeps', 'footsteps', 'footsteps']"
supermarket3_downshift_2.wav,supermarket3_downshift_2.jams,supermarket,"['checkoutbeeps', 'checkoutbeeps', 'switch', 'trolley', 'checkoutbeeps', 'footsteps', 'footsteps']"
